customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,CustomerSupportCalls,PaymentTimeliness,LifetimeValue,AverageDailyUsage,Email
sdv-id-fDmxvu,0,1,0,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.54,2815.36,1,58,Low,7,Late,3006.055364406002,1.26,user5755@gmail.com
sdv-id-ZkyQcn,1,0,0,0,68,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Credit card (automatic),102.58,8684.8,0,32,Low,6,On-time,523.1113191080782,1.97,user5756@test.org
sdv-id-IjkNFY,1,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,45.31,39.16,1,43,Low,8,Late,3628.7356354011795,1.84,user5757@gmail.com
sdv-id-MREZgf,0,0,0,0,14,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),80.21,1215.53,0,56,High,5,On-time,2128.212190833278,4.17,user5758@test.org
sdv-id-dqnRLm,0,0,0,0,39,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),22.36,991.14,0,25,High,4,On-time,434.0973562451539,1.84,user5759@test.org
sdv-id-nqbobh,0,1,0,0,71,1,0,DSL,1,0,1,1,1,0,Two year,1,Credit card (automatic),80.92,3844.98,0,70,Low,8,On-time,1045.750554420117,2.06,user5760@example.com
sdv-id-iWoYeb,1,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,88.82,74.72,1,41,Low,7,On-time,1202.1476673324466,3.39,user5761@test.org
sdv-id-WcPJel,0,0,0,0,3,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,69.63,94.3,0,30,Low,7,On-time,1823.8481800154275,1.15,user5762@example.com
sdv-id-fNvTSi,0,0,0,0,51,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.02,1442.5,0,35,High,1,On-time,4167.197492145133,1.29,user5763@demo.net
sdv-id-rqrXEo,1,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.18,1271.63,0,38,High,6,On-time,4794.333713420072,2.84,user5764@demo.net
sdv-id-MDppvA,0,0,0,0,1,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.74,167.26,1,48,High,9,Late,3677.54933004869,1.55,user5765@test.org
sdv-id-bWGPQk,1,0,0,0,2,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,40.0,132.08,1,56,Low,3,On-time,95.19863446068953,1.09,user5766@example.com
sdv-id-yDHNDC,1,0,0,0,3,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.54,159.87,0,26,High,7,On-time,897.1967485098754,1.67,user5767@demo.net
sdv-id-Chtjsm,0,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),23.17,1835.02,0,46,Low,5,On-time,1682.4986188244934,2.14,user5768@example.com
sdv-id-cGSMys,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),99.11,7503.82,0,32,Low,1,On-time,2239.5147769607506,1.37,user5769@sample.com
sdv-id-LQeHKh,0,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.21,18.8,0,25,Low,3,On-time,4720.791320283461,1.87,user5770@sample.com
sdv-id-vCWYqs,1,0,1,1,44,1,1,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,100.73,4632.66,0,33,High,8,On-time,1852.4340065107313,2.86,user5771@example.com
sdv-id-JiFIaX,1,0,1,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),21.11,303.08,0,37,Low,2,Late,3456.243528551639,2.37,user5772@sample.com
sdv-id-FOxspp,1,0,0,0,31,0,0,DSL,1,0,0,1,1,1,Two year,0,Mailed check,53.38,763.66,0,27,High,2,On-time,2212.0754081613436,2.25,user5773@sample.com
sdv-id-zQIcNs,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),101.87,8305.8,0,29,High,2,On-time,3610.8117739805543,2.23,user5774@sample.com
sdv-id-RDCQEy,0,0,1,0,59,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),73.71,5504.11,0,42,Low,8,Late,2901.4975646034964,2.73,user5775@test.org
sdv-id-EORbnb,1,0,0,0,38,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,90.52,5042.63,1,42,Low,0,On-time,1022.8302306004126,1.95,user5776@test.org
sdv-id-KNHFpR,1,0,0,0,12,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,48.44,175.6,1,21,Low,9,Late,3746.5849545272285,1.27,user5777@gmail.com
sdv-id-JsFGCD,0,0,1,0,35,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,21.04,1482.57,0,46,Low,4,On-time,727.2173786268545,1.09,user5778@test.org
sdv-id-rAbTjM,1,1,0,0,55,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,73.7,4363.75,0,68,Low,4,On-time,2953.3288423720933,1.26,user5779@test.org
sdv-id-FtbtRF,1,0,0,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.27,210.3,0,33,Low,6,On-time,4573.970444609548,2.75,user5780@test.org
sdv-id-iDHBCT,0,0,1,0,53,0,0,DSL,1,0,1,0,0,1,Two year,1,Bank transfer (automatic),42.24,2969.2,0,25,Low,0,On-time,1473.9355146982657,3.06,user5781@test.org
sdv-id-RKaazY,1,0,0,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.54,633.81,0,39,Low,6,On-time,3933.6570388032724,2.68,user5782@gmail.com
sdv-id-iiFLov,1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),102.93,8684.8,0,74,Low,3,Late,453.72575550581126,3.89,user5783@demo.net
sdv-id-fHZIsT,0,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.72,1084.75,0,43,High,6,On-time,1466.1522407134391,1.1,user5784@test.org
sdv-id-ZmQzJT,1,0,1,1,63,1,0,DSL,0,1,1,0,1,1,Two year,0,Mailed check,100.5,751.92,0,23,Low,2,On-time,3275.26743078844,3.86,user5785@demo.net
sdv-id-lPXgDh,1,0,1,1,39,1,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),65.96,2381.13,0,51,Low,2,On-time,4592.50274177766,4.99,user5786@example.com
sdv-id-SJqgKO,0,0,1,1,71,1,0,DSL,1,1,1,1,1,0,One year,0,Credit card (automatic),76.68,4446.35,0,34,Low,0,On-time,730.820436255259,4.06,user5787@example.com
sdv-id-XAXTzP,0,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),88.24,285.44,0,31,High,5,On-time,730.637472625012,4.73,user5788@gmail.com
sdv-id-ZwceKT,0,0,1,1,58,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),98.41,6564.26,0,32,Low,0,On-time,928.8381961217922,1.19,user5789@test.org
sdv-id-WCppPT,0,0,1,0,67,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),99.93,7938.18,0,28,Low,3,On-time,4151.6716507644305,2.46,user5790@demo.net
sdv-id-REbaml,0,0,1,0,39,1,0,DSL,0,1,0,1,1,1,Two year,1,Mailed check,62.83,3918.53,0,27,Low,4,On-time,4436.891194465175,4.42,user5791@sample.com
sdv-id-RovGlo,0,0,0,1,59,0,0,DSL,1,0,1,1,1,1,Month-to-month,1,Mailed check,41.53,1318.88,0,28,High,7,On-time,1098.9727974808502,2.92,user5792@demo.net
sdv-id-doSwkj,0,0,1,0,61,0,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.85,4170.71,0,46,Low,4,On-time,793.3665363054101,3.62,user5793@gmail.com
sdv-id-LPxhTH,1,1,0,0,35,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),21.4,1530.66,0,65,Low,1,On-time,454.01818553418326,3.27,user5794@sample.com
sdv-id-OkjSXy,1,0,0,1,20,0,0,DSL,1,1,1,1,1,1,Two year,0,Electronic check,59.3,851.85,0,25,Low,0,Late,2549.3677185276974,2.99,user5795@sample.com
sdv-id-tbxPZr,0,0,0,0,54,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.96,1575.33,0,41,Low,9,On-time,2090.144129170066,1.92,user5796@test.org
sdv-id-bGpeaO,1,1,1,0,6,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,94.64,1657.79,0,70,Low,8,On-time,1018.6438955976399,3.53,user5797@demo.net
sdv-id-sJLAYQ,1,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.06,48.9,1,73,Low,6,On-time,632.1065692059541,1.55,user5798@test.org
sdv-id-mxZoFM,1,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),22.55,58.98,0,41,Low,1,On-time,1068.7174109945322,2.52,user5799@demo.net
sdv-id-wiIVma,1,0,0,0,14,1,0,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),78.87,1829.06,0,26,Low,3,On-time,794.9319568878393,4.35,user5800@example.com
sdv-id-BrhOjK,0,0,1,1,48,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),58.35,1189.27,0,34,Low,1,On-time,2607.867621799394,4.17,user5801@sample.com
sdv-id-NfrlmO,1,0,0,0,59,0,0,DSL,1,1,1,0,0,1,Month-to-month,0,Bank transfer (automatic),69.98,855.01,0,44,Low,6,On-time,2693.510659380773,1.95,user5802@demo.net
sdv-id-jssolc,0,0,1,1,69,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),59.61,4708.03,0,30,Low,3,Late,1471.484589532319,4.26,user5803@test.org
sdv-id-HxHmZP,1,0,0,0,62,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,76.58,4544.9,0,36,Low,7,On-time,1138.833536504928,1.94,user5804@sample.com
sdv-id-YAhmkC,0,0,1,0,28,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,105.98,4068.9,0,26,High,2,On-time,2186.4531177330996,4.42,user5805@sample.com
sdv-id-WRfdng,1,0,1,0,12,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),77.88,729.36,1,42,Low,4,Late,57.43981152941189,4.94,user5806@sample.com
sdv-id-qFMGzY,1,0,1,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,59.81,18.8,0,43,High,7,On-time,1616.549042508755,3.01,user5807@demo.net
sdv-id-MzYiOD,1,0,1,0,48,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,21.2,203.3,0,31,High,0,On-time,2775.5984741615307,1.38,user5808@gmail.com
sdv-id-NsxFWO,1,0,0,0,23,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Mailed check,97.72,1686.51,0,32,Low,9,On-time,1593.8800963078102,2.08,user5809@sample.com
sdv-id-rItBHG,0,0,1,0,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),111.28,8646.35,0,14,Low,7,On-time,2981.3510723355466,2.68,user5810@example.com
sdv-id-VkjLeM,0,0,1,1,63,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.73,1340.1,0,42,High,9,On-time,2895.7509922846853,3.59,user5811@gmail.com
sdv-id-wgxanH,1,0,1,1,21,1,0,DSL,0,1,0,0,0,1,One year,0,Credit card (automatic),42.2,1603.87,0,39,High,9,On-time,1224.921186728126,3.72,user5812@gmail.com
sdv-id-VwLIBt,1,0,0,0,3,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),38.35,843.53,1,35,Low,4,Late,1746.6688599682773,4.99,user5813@demo.net
sdv-id-fydLEa,0,1,1,0,28,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.31,1523.18,1,70,Low,6,Late,1433.3317331955286,1.02,user5814@test.org
sdv-id-IjzKgT,1,0,0,0,23,0,1,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.98,1239.77,1,44,High,9,On-time,1146.807833079568,1.79,user5815@test.org
sdv-id-bUVJfT,1,1,1,1,5,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,96.49,257.59,1,75,Low,6,On-time,67.4118097185354,4.56,user5816@test.org
sdv-id-SrtIfb,0,1,0,0,17,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.78,6925.71,1,68,High,2,On-time,2610.4966919595086,3.96,user5817@example.com
sdv-id-HSpKMU,0,0,1,1,67,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),22.89,1804.24,0,28,High,5,On-time,1619.913854505236,3.19,user5818@sample.com
sdv-id-ThwyfW,0,0,1,0,53,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),108.49,968.41,0,35,Low,8,On-time,3020.157640578323,3.31,user5819@gmail.com
sdv-id-HetPlx,1,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),22.07,1617.5,0,39,Low,1,On-time,1008.5195596661965,3.6,user5820@demo.net
sdv-id-QwLvMQ,0,0,1,0,68,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Credit card (automatic),48.1,1429.53,0,49,Low,8,On-time,1731.0229749822965,1.77,user5821@test.org
sdv-id-vyLjaM,1,0,0,1,2,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,21.57,92.34,0,41,Low,3,On-time,3228.6552106239246,3.95,user5822@test.org
sdv-id-FIugxN,1,0,1,1,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),85.15,3479.34,0,35,High,6,On-time,1600.7604006330168,3.67,user5823@example.com
sdv-id-KfTpBI,1,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),21.33,1449.23,0,27,Low,8,Late,936.9767922878887,4.88,user5824@gmail.com
sdv-id-lkOESO,1,0,0,0,5,0,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Mailed check,53.76,1506.39,0,30,Low,5,On-time,1435.1229417129289,2.72,user5825@example.com
sdv-id-aYGJhV,0,0,0,0,52,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),48.22,1825.69,0,17,High,4,On-time,1607.4319610923135,4.68,user5826@gmail.com
sdv-id-BBzNZP,1,0,0,0,9,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,56.27,980.39,1,28,Low,6,On-time,422.8737188659546,4.93,user5827@example.com
sdv-id-aGQDCm,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,39.9,76.66,0,34,Low,8,On-time,4415.919073051034,4.3,user5828@gmail.com
sdv-id-QYlwPV,0,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),104.04,8620.2,0,42,High,1,On-time,1846.951403102623,2.11,user5829@example.com
sdv-id-XBRyBj,0,0,1,1,24,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,94.29,5699.09,0,22,Low,8,On-time,758.1014004180408,4.9,user5830@demo.net
sdv-id-TppiUa,1,0,1,0,53,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),18.31,22.2,0,50,Low,3,Late,4153.567004006941,4.41,user5831@sample.com
sdv-id-gLCfxw,0,1,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.0,1248.09,1,66,Low,3,On-time,831.7950141224404,2.62,user5832@gmail.com
sdv-id-TQdBbh,1,0,1,1,1,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Mailed check,50.75,1339.33,0,39,Low,8,On-time,1976.7133034619667,1.65,user5833@demo.net
sdv-id-snRUwZ,1,1,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.2,18.8,0,74,Low,2,Late,3131.0490586605433,3.91,user5834@test.org
sdv-id-JfugOg,1,1,1,0,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.25,2317.72,0,61,High,0,On-time,3766.5964400940125,1.37,user5835@gmail.com
sdv-id-aTILBB,1,0,1,1,44,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.76,2056.62,0,17,Low,5,On-time,815.9353517269209,1.17,user5836@test.org
sdv-id-vfwKpV,0,0,1,0,59,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Bank transfer (automatic),82.58,4574.56,0,33,Low,2,On-time,4011.0490500024835,2.47,user5837@example.com
sdv-id-xOTjor,0,0,0,0,18,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,104.41,2005.43,1,42,Low,1,Late,50.24513347348488,1.21,user5838@test.org
sdv-id-AetjgE,1,0,1,1,57,1,1,DSL,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),99.96,4536.9,0,30,High,9,On-time,2229.3544270267803,1.07,user5839@sample.com
sdv-id-XMHEIk,0,0,0,0,40,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,70.63,602.46,0,34,Low,3,On-time,1128.30749712013,1.32,user5840@gmail.com
sdv-id-tzpFqs,0,1,1,0,60,0,1,DSL,0,1,0,1,1,1,One year,1,Credit card (automatic),81.1,6750.77,1,66,Low,6,On-time,1333.5739840409478,1.85,user5841@example.com
sdv-id-rGIOja,1,0,0,0,30,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),18.25,1652.55,0,44,High,4,On-time,827.1343694481848,2.23,user5842@example.com
sdv-id-TzfNUZ,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,21.9,261.81,0,33,Low,8,On-time,3097.4379732313964,2.06,user5843@gmail.com
sdv-id-feLYAy,1,1,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),23.07,144.42,0,69,Low,9,On-time,1126.6742879609717,3.92,user5844@test.org
sdv-id-cKFMCq,0,0,1,0,65,0,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),101.12,4094.77,0,47,Low,8,On-time,1365.9016069487895,3.53,user5845@test.org
sdv-id-mzLHab,0,0,1,0,1,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,92.18,293.02,1,26,High,6,On-time,1871.6899352599298,4.7,user5846@test.org
sdv-id-pMjnQS,0,0,0,0,14,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,49.57,206.57,0,18,Low,8,On-time,1662.5448750579624,4.03,user5847@sample.com
sdv-id-WfFOfr,1,0,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),103.75,6585.18,0,29,High,0,Late,3914.956351984148,2.11,user5848@gmail.com
sdv-id-MijDGJ,0,0,1,0,15,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,44.1,812.81,1,46,Low,2,On-time,2475.285903157676,1.34,user5849@test.org
sdv-id-BGVytW,0,1,1,0,19,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),86.85,1624.18,1,72,High,6,On-time,81.97762978421648,2.76,user5850@example.com
sdv-id-vJyGJQ,1,0,0,0,57,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,303.31,0,44,Low,1,On-time,934.3833506701477,3.46,user5851@demo.net
sdv-id-rcaWuh,1,0,1,0,61,1,0,DSL,1,1,1,0,0,0,Two year,0,Credit card (automatic),89.59,7587.93,0,28,High,6,On-time,559.6123151148184,2.38,user5852@sample.com
sdv-id-eMoaZZ,0,1,1,1,24,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,90.73,1973.24,1,73,Low,9,Late,1133.8905227974458,1.56,user5853@test.org
sdv-id-hFEDes,0,0,1,1,68,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),104.57,6579.43,0,29,High,2,On-time,3322.9758727827984,4.71,user5854@test.org
sdv-id-QwCKgF,0,0,1,0,35,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,23.27,1392.87,0,17,Low,2,On-time,3673.7792285601804,2.5,user5855@gmail.com
sdv-id-DWfFiF,0,0,1,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.08,94.81,0,44,Low,8,On-time,1168.1556344900546,4.08,user5856@example.com
sdv-id-EoMWwz,0,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.47,124.25,0,32,Low,1,On-time,1163.5583527206088,2.31,user5857@example.com
sdv-id-hwIejZ,0,1,1,0,17,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),87.93,226.75,1,68,High,6,On-time,853.8052472074573,2.54,user5858@example.com
sdv-id-bxBeDG,1,0,0,0,58,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.58,1070.97,0,48,Low,1,On-time,1813.9841315241104,4.02,user5859@sample.com
sdv-id-XuHzqF,0,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,117.58,1634.57,1,69,Low,9,Late,61.30217807400518,2.81,user5860@test.org
sdv-id-JzKjgy,0,0,1,1,31,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),110.99,3026.65,1,60,Low,5,Late,71.86294892255029,1.43,user5861@demo.net
sdv-id-UJoXKl,1,0,1,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,21.97,46.2,0,23,Low,2,On-time,2881.8126371364647,2.21,user5862@example.com
sdv-id-kOOpwZ,1,1,0,0,52,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,105.52,1665.26,1,70,High,2,On-time,59.91960161698856,4.97,user5863@example.com
sdv-id-cxCUMx,1,0,0,0,26,0,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,53.11,621.98,0,17,High,9,On-time,1495.0427416869356,4.77,user5864@gmail.com
sdv-id-jEwkea,0,0,0,0,8,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,33.25,711.4,0,44,High,4,On-time,4065.2657273748473,1.01,user5865@gmail.com
sdv-id-qeiTRz,0,1,1,0,3,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,59.05,18.8,0,70,Low,6,Late,812.2201684257842,4.86,user5866@gmail.com
sdv-id-YECjDJ,0,0,0,0,21,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,106.18,4177.65,0,17,Low,0,On-time,673.6344310758944,1.67,user5867@example.com
sdv-id-rxZZsw,1,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),22.52,1205.64,0,36,Low,3,On-time,3502.009571852682,3.71,user5868@gmail.com
sdv-id-IlkGDk,1,1,1,1,60,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,112.14,4036.67,0,75,Low,4,Late,1479.3105598070363,2.45,user5869@sample.com
sdv-id-IHRzDW,1,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.94,1246.46,0,38,High,7,On-time,3194.9522240963015,4.98,user5870@gmail.com
sdv-id-ZGPcUT,1,0,0,0,70,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.38,2010.09,0,37,High,0,On-time,1578.640195182662,2.21,user5871@test.org
sdv-id-QyLiMa,1,0,1,1,50,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.31,1652.7,0,34,High,1,Late,1036.6076055377423,2.89,user5872@sample.com
sdv-id-fxrPCV,0,0,0,0,50,1,1,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),110.96,5244.44,0,41,Low,7,Late,1792.0687123278653,3.53,user5873@example.com
sdv-id-JQOlWF,1,0,1,0,21,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.04,1207.71,0,48,Low,5,On-time,724.5548473755454,3.34,user5874@gmail.com
sdv-id-OICWVz,0,1,0,0,32,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),43.64,850.65,0,69,High,8,On-time,2917.7464254860674,2.85,user5875@demo.net
sdv-id-lDQxuH,1,0,1,1,67,1,1,DSL,1,1,1,1,0,0,Two year,1,Credit card (automatic),67.46,4714.82,0,32,Low,4,On-time,2080.8925226013203,3.35,user5876@test.org
sdv-id-giYwlx,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,89.59,128.15,1,78,Low,1,Late,1661.0160536458486,1.21,user5877@demo.net
sdv-id-qnSjxO,1,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),96.68,18.8,1,81,Low,7,On-time,2917.8758177327873,1.09,user5878@sample.com
sdv-id-vLrgXs,0,0,1,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),22.07,309.23,0,39,High,3,On-time,1162.7012633973848,2.16,user5879@gmail.com
sdv-id-hJKPZf,1,0,0,1,66,1,0,DSL,1,1,0,0,1,0,Two year,1,Mailed check,44.84,5692.48,0,35,High,3,On-time,2429.8726751066984,3.41,user5880@demo.net
sdv-id-skpDWt,0,1,0,0,20,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.29,3963.19,1,70,Low,6,Late,94.44754252231084,1.09,user5881@gmail.com
sdv-id-HhjWpm,1,0,0,0,29,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,210.79,0,27,Low,3,On-time,3420.1884241742023,4.97,user5882@gmail.com
sdv-id-rhukuk,0,1,1,0,17,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.22,1466.4,1,65,Low,8,Late,888.8230648599051,4.38,user5883@test.org
sdv-id-swVnnt,1,0,0,0,29,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),73.1,978.62,0,58,Low,6,Late,480.3829608528209,1.86,user5884@test.org
sdv-id-eKLIQw,1,1,1,0,65,1,0,DSL,1,1,0,1,1,1,One year,1,Credit card (automatic),87.34,3631.37,0,68,High,4,On-time,1434.2081086177636,1.77,user5885@demo.net
sdv-id-YIAAeh,0,0,1,1,66,1,1,DSL,0,1,1,1,1,1,Two year,1,Electronic check,99.26,7229.81,0,46,Low,5,On-time,552.0929745309288,3.43,user5886@sample.com
sdv-id-CPWZSC,1,1,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,76.72,807.71,1,75,Low,7,On-time,687.9707932600967,1.75,user5887@gmail.com
sdv-id-IOYSLa,0,0,1,0,59,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.28,977.27,0,34,Low,6,On-time,2526.8846108008115,2.53,user5888@sample.com
sdv-id-sbGclU,1,0,0,0,3,0,0,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,59.99,153.35,0,36,Low,1,On-time,849.729419708992,3.09,user5889@demo.net
sdv-id-VNlPhL,0,0,1,1,29,1,0,Fiber optic,0,1,1,0,1,1,Two year,0,Mailed check,105.05,4218.64,0,42,Low,3,On-time,4109.064138569959,4.81,user5890@example.com
